ID,elat,elon
9115846,-64.03,297.39
9115847,-63.84,297.58
9115848,-64.42,294.94
9115849,-62.53,301.41
9115850,-61.34,305.47
9115851,-63.96,298.5
9115852,-61.81,304.84
9115853,-64.03,297.43
9122730,38.9,321.83
9122731,41.09,308.16
9122732,40.84,305.01
9122733,34.02,313.48
9122734,41.74,313.29
9122735,34.8,305.5
9122736,39.92,300.84
9122737,38.53,322.05
91675,26.0,124.64
91676,28.74,124.27
91677,32.5,126.57
91678,25.82,122.4
91679,36.3,143.23
91680,29.03,126.26
91681,33.22,147.94
91682,35.63,150.74
91683,25.08,121.92
91684,30.93,129.41
91685,27.89,125.12
91686,27.96,122.12
91687,23.56,140.06
91688,25.07,121.95
91689,37.38,162.8
9201356,46.39,355.12
9201365,34.41,230.74
9201367,35.51,233.01
92018,19.71,326.65
92019,14.98,342.4
92020,15.83,343.38
92022,14.76,342.44
9202202,23.74,134.8
9202204,25.49,175.26
9202206,23.91,160.28
9202209,15.31,121.41
9202211,26.93,180.15
9202213,26.31,128.02
9202215,24.81,125.44
9202216,29.32,143.86
9202217,7.37,143.84
9202218,19.66,141.98
9202219,18.9,122.14
9202221,17.85,124.73
9202222,23.71,158.3
9202223,8.23,107.5
9202224,3.87,126.74
9202226,8.14,140.39
9202227,19.86,134.16
9202228,-1.18,174.71
9202231,22.65,153.63
9202232,35.3,143.81
9202235,4.49,120.25
92023,13.51,296.14
92024,4.91,357.59
9202458,70.54,21.3
9202459,66.7,12.04
9202460,70.38,20.92
9202461,69.75,17.08
9202462,70.12,16.52
92025,5.11,346.62
92026,14.85,342.39
92027,9.97,334.19
92028,-1.2,324.58
92029,13.06,338.58
92030,14.29,342.18
92031,14.57,342.2
92032,17.54,338.86
92033,10.2,332.9
92034,11.87,333.56
92035,13.43,321.29
92037,17.96,335.96
92040,19.9,336.86
92042,33.4,35.11
92043,33.87,33.35
92044,36.65,36.05
92045,36.44,35.4
92046,34.97,34.92
92052,36.1,35.89
92053,35.91,35.76
92054,36.21,33.94
92055,33.02,32.81
92056,35.12,35.86
92057,33.38,32.95
92058,34.47,35.69
92060,36.5,30.56
92061,31.52,32.41
9206149,-41.09,163.68
92062,34.57,35.96
92063,36.82,27.22
92064,36.06,35.88
92065,32.43,34.06
92066,36.69,28.65
92067,34.47,30.85
92068,33.26,35.12
92070,33.41,35.17
92071,33.54,35.33
92072,35.1,34.04
92073,31.84,30.83
9208333,64.75,1.33
9208334,69.52,32.57
9208632,64.38,337.99
9208637,66.35,329.84
9208638,67.89,10.72
9208697,30.76,157.55
9214382,64.22,320.02
9214384,70.68,3.24
9214385,70.34,348.45
9214386,67.74,338.16
9214387,65.03,359.3
9215888,73.6,47.24
9215889,75.82,354.06
9215890,72.12,31.65
9215891,75.32,351.77
9215892,76.18,355.67
9215893,70.36,31.11
9215894,75.09,350.34
9215895,72.78,32.23
9215896,70.49,44.14
9215897,70.14,18.53
9215898,75.5,351.63
9215899,66.2,345.33
9215900,63.62,354.17
9215901,68.98,337.97
9215902,71.66,37.03
9215903,65.56,9.61
9215904,65.69,11.58
9215906,68.79,37.35
9215907,64.01,346.37
9215908,70.55,341.39
9215909,73.43,351.21
9215910,65.71,331.79
9215912,75.65,49.82
9215913,70.46,341.76
9215914,70.22,51.27
9215915,80.0,5.25
9215917,79.51,6.58
9215918,63.9,3.68
9215919,77.62,5.07
9215920,79.71,6.02
9215921,79.61,10.81
9215923,63.22,7.85
9215926,70.4,18.62
9215927,62.73,1.7
9217232,25.54,237.05
9217233,24.25,138.99
9217234,13.37,167.18
9217235,10.96,202.93
9217236,17.88,122.29
9217237,12.47,152.55
9217238,-34.89,173.38
9217252,24.45,165.23
9217257,5.02,95.14
9217258,4.21,95.59
9217259,5.04,94.51
9217260,-4.62,55.45
9217261,-1.49,100.34
9217262,-3.15,40.24
9217263,-12.2,43.04
9217264,-23.0,50.78
9217265,-20.02,78.97
9217772,29.91,314.83
9217773,-1.14,240.29
9217774,19.56,146.02
9217775,-17.03,190.83
9217776,-2.38,141.04
9217777,20.3,136.73
9217778,12.55,124.52
9217779,6.97,166.77
9217780,10.57,126.54
9217781,-15.55,166.12
9217782,-12.9,182.43
9217783,-20.55,164.29
9217784,8.91,193.09
9217785,-3.28,181.72
9217786,-22.2,183.66
9217787,-0.59,174.59
9217788,-4.04,180.65
9217789,17.14,150.54
9217790,-15.29,145.33
9217791,-13.37,188.35
9217792,-20.35,161.94
9217793,-16.73,208.56
9217794,-19.71,175.05
9217795,12.33,195.0
9217796,-18.67,169.18
9217797,-27.7,187.45
9217798,-13.44,166.71
9217799,-9.97,39.74
9217801,30.65,204.87
9222,-16.93,76.15
92543,8.81,337.61
92544,45.0,354.65
92545,-14.79,166.79
92546,-18.07,165.44
92547,11.31,302.2
92548,-14.52,145.01
92549,-1.79,87.36
92550,-5.37,72.19
92551,16.07,302.69
92552,-16.88,168.48
92626,4.95,80.46
92627,6.43,71.62
92628,12.12,81.92
92629,-0.44,42.55
92630,2.12,73.57
92631,4.25,72.7
92783,71.12,352.1
92784,-32.91,205.81
92785,79.1,3.96
92786,69.9,30.15
92787,-17.49,169.32
92788,-36.84,196.29
92789,-19.42,199.12
92790,-34.29,199.23
92791,67.47,344.71
92792,-22.98,191.75
92793,-18.08,196.88
92795,-19.19,201.08
92797,-21.91,197.34
92798,-33.55,203.94
92800,74.02,354.99
92801,-40.46,330.84
92802,-36.19,330.38
92803,-34.95,7.24
92804,-43.33,331.78
92805,-42.34,322.57
92806,-36.96,43.75
92807,-44.74,302.67
92808,-39.25,335.26
92809,-24.18,316.6
92810,-44.08,331.16
92811,-39.66,355.83
92812,-41.87,356.16
92813,-36.62,319.78
92814,-43.47,315.79
92815,-38.79,350.74
92816,-36.76,329.64
92818,-48.2,152.68
92819,-40.35,326.43
92820,-22.09,324.12
92821,-31.9,345.91
92822,-26.7,315.95
92823,-26.82,319.27
92824,-11.76,322.5
92825,0.84,310.96
92826,0.13,315.2
92827,11.71,327.2
92828,-0.06,313.27
92829,-30.83,314.95
92830,-40.53,327.61
92831,-26.32,321.64
92832,-25.74,316.01
92833,-31.45,308.91
92834,-3.97,321.84
92835,-0.98,315.09
92836,-2.21,319.87
92837,-27.51,322.75
92838,-25.05,320.69
92839,-31.93,328.95
92840,-25.75,317.34
92841,0.68,311.58
92842,-22.98,320.57
92843,-23.69,319.39
92844,-21.93,320.39
92845,-25.82,321.3
92846,-42.15,312.29
92847,-10.42,324.74
92848,-32.83,333.52
92849,-13.95,321.15
92850,-26.13,311.45
92851,-15.84,321.32
92852,-2.54,320.38
92853,-3.76,322.19
92854,5.63,315.24
92855,-2.12,317.64
92856,27.38,294.36
92857,-1.78,315.61
92858,-2.48,320.25
92859,-2.29,317.66
92860,6.59,303.48
92861,36.14,306.41
92862,34.72,330.16
92863,32.9,325.62
92864,40.75,333.1
92865,50.64,323.28
92866,53.13,337.1
92868,31.43,333.15
92869,42.89,299.36
92870,42.54,329.24
92871,40.34,294.94
92872,36.83,333.78
92873,26.81,312.8
92874,28.19,322.92
92875,34.77,330.37
92876,42.38,351.14
92877,35.49,325.95
92878,28.96,323.6
92879,36.03,313.08
92880,24.28,325.89
92881,25.4,323.28
92882,38.85,320.93
92883,37.42,304.67
92884,51.36,336.99
92885,41.14,313.52
92886,32.99,296.34
92887,35.38,309.44
92888,30.81,324.56
92889,35.15,325.7
92890,32.24,343.37
92891,36.4,321.35
92892,41.27,305.54
92893,30.07,342.4
92894,29.95,345.7
92895,27.72,330.73
92896,30.42,319.34
92897,27.88,335.06
92898,38.92,327.13
92899,38.55,331.65
92900,29.73,341.22
92901,35.51,330.7
92902,34.69,333.71
92904,38.4,328.02
92905,34.04,350.83
92906,36.04,307.88
92907,40.86,308.3
92908,38.85,332.88
92909,28.11,285.38
92910,28.87,286.81
92911,23.8,282.6
92912,32.35,308.44
92913,30.38,286.32
92914,26.63,281.98
92915,26.62,281.9
92916,35.2,316.33
92917,38.08,297.45
92918,31.36,285.41
92919,39.01,325.05
92920,31.56,290.07
92921,-0.23,202.71
92922,-14.78,229.99
92923,-11.68,212.6
92924,8.74,169.11
92925,10.23,240.19
92926,15.9,189.49
92927,-15.84,218.04
92928,-12.25,208.14
92929,-3.85,144.62
92930,20.03,204.14
92931,10.96,230.43
92932,5.14,239.84
92933,6.97,275.6
92934,-10.13,147.84
92935,-5.66,155.6
92936,6.02,242.6
92937,14.38,164.01
92938,27.66,194.35
92939,15.98,181.34
92940,10.16,243.38
92941,17.89,239.15
92942,19.13,247.05
92943,13.3,247.85
92944,19.49,205.95
92945,15.68,230.36
92946,7.74,248.21
92947,7.83,208.43
92948,29.28,172.03
92949,15.26,166.34
92950,16.01,209.28
92951,29.97,199.96
92952,23.5,192.56
92953,28.82,128.96
92954,22.28,120.62
92955,28.07,157.12
92956,19.37,162.51
92957,41.54,223.68
92958,27.96,150.65
92959,12.15,298.42
92960,27.35,331.69
92961,26.74,315.36
92962,31.53,335.06
92963,28.59,343.65
92964,27.87,341.98
92965,-54.35,322.96
92966,-57.11,333.11
92967,-37.65,174.73
92968,-59.55,196.95
92969,-61.5,304.09
92970,-55.34,333.8
92971,-5.81,87.37
92972,-33.04,342.44
92973,-56.37,173.89
92974,-49.71,319.89
92975,-28.08,106.68
92976,-64.62,295.77
92977,28.74,211.99
92978,-37.82,358.78
92979,38.33,340.96
92980,-36.99,176.12
92981,37.88,222.62
92982,2.38,324.66
92983,-52.76,209.12
92984,-45.29,272.43
92985,-40.93,132.39
92986,-24.72,343.38
92987,-41.58,65.38
92988,-47.07,167.52
92989,-24.53,82.85
92990,-58.55,310.88
92991,-60.54,309.16
92992,-53.89,210.51
92993,-54.82,324.17
92994,-58.19,312.91
92995,-47.12,174.64
92996,-48.89,165.79
92997,13.44,124.77
92998,34.66,138.95
93000,22.63,121.14
93001,35.4,295.52
93002,24.05,285.59
93003,27.35,292.97
93004,37.1,293.54
93005,26.49,283.02
93006,40.24,344.7
9300674,42.61,350.9
9300675,37.54,342.62
9300676,39.67,348.76
9300677,31.14,346.51
9300678,41.72,350.64
9300679,42.53,350.55
9300680,38.24,350.31
9300681,36.59,349.74
9300683,33.43,344.95
9300684,36.53,349.06
9300685,33.34,345.89
9300686,35.46,349.55
9300687,38.2,342.32
9300688,42.39,350.16
9300689,36.89,348.85
9300690,35.57,346.94
9300691,31.99,340.05
9300692,32.67,345.12
9300693,30.23,337.04
9300694,39.26,347.13
9300695,29.83,344.78
9300696,43.9,354.31
9300697,39.1,350.55
9300698,38.64,350.66
9300699,29.26,345.15
93007,26.45,316.95
93008,26.49,319.43
93009,29.88,339.26
93010,30.87,338.56
93012,20.18,319.27
93013,25.79,300.83
9301351,-32.05,164.24
9301353,23.7,241.84
9301354,46.36,354.4
9301355,45.1,353.77
9301356,37.29,344.22
9301357,46.08,205.49
9301359,46.2,216.67
9301361,45.27,330.25
9301362,45.31,330.08
9301363,40.08,340.26
9301364,49.32,335.89
9301365,32.7,229.83
9301366,33.16,237.03
9301367,45.77,228.31
9301368,31.07,236.95
9301369,45.71,199.55
9301370,30.54,313.65
9301371,-37.07,119.85
9301373,-33.67,158.63
9301374,35.27,325.43
93014,33.32,328.38
93015,36.84,298.93
93016,27.24,289.99
93017,27.64,300.4
93018,-21.34,256.32
93019,-45.4,201.88
93020,-47.1,270.18
93021,-46.94,167.63
93022,-51.01,210.66
9302464,70.78,35.77
9302465,70.18,1.64
9302466,72.47,26.52
9302467,70.08,8.44
9303178,-23.23,315.5
9303179,-39.24,307.92
9303180,-24.52,314.89
9303181,-34.1,308.4
9303182,-31.19,321.05
9303183,-24.79,314.37
9303185,-33.51,319.92
9303187,-37.96,322.76
9303195,-40.05,314.17
9303197,-28.54,312.29
9305581,70.99,11.15
9305582,70.48,55.22
9305583,72.99,14.99
9305584,64.15,9.25
9305585,65.28,353.82
9305586,71.36,45.49
9305587,67.5,8.26
9305588,71.14,9.75
9305589,68.84,16.13
9305651,25.44,338.79
9305671,38.87,347.96
9305672,40.26,350.18
9305681,40.82,350.27
9305682,40.01,350.28
9311154,37.84,232.98
9311155,27.12,232.71
9311158,19.8,203.93
9311159,28.52,235.76
9315361,51.89,215.32
9315362,52.86,190.08
9315363,60.14,212.81
9315365,57.33,207.01
9315366,50.54,194.15
9315367,52.24,175.73
9315905,67.04,9.85
9315911,64.9,0.25
9315916,71.61,26.48
9315922,65.67,352.32
9315924,61.86,356.01
9315925,71.5,358.68
9317254,-47.43,285.38
9317269,33.88,191.67
9317270,35.35,179.07
9317271,35.46,171.85
9317272,34.56,179.78
9317273,26.79,174.73
9317274,-4.92,134.69
9317275,-7.93,107.36
9317276,-8.16,134.38
9317277,-8.57,124.75
9317278,-8.36,124.34
9317297,-0.7,161.29
9317298,12.24,127.32
9317299,-4.4,158.22
9317300,-3.72,156.35
9317301,5.47,153.63
9317596,28.29,192.2
9320171,-19.21,183.41
9320172,-4.24,164.25
9320173,14.07,175.49
9320174,-17.59,151.5
9320175,25.91,206.6
9320176,-15.02,157.96
9320177,34.95,139.96
9320178,6.46,142.91
9320179,10.94,234.68
9320182,-1.44,144.45
9320183,27.23,220.71
9320184,-5.08,162.55
9320185,25.22,130.17
9320186,7.59,155.28
9320187,16.79,149.63
9320188,14.11,200.74
9320189,-1.38,141.48
9320190,10.08,206.3
9320191,-9.21,151.05
9320192,10.69,177.98
9320193,9.18,272.99
9320194,16.72,162.83
9320195,-2.21,148.19
9320197,-14.39,165.24
9320198,-24.25,50.06
9320199,7.66,229.64
9320321,61.88,355.62
9320323,63.49,353.02
9320324,65.86,0.98
9320326,62.07,356.42
9320328,66.05,0.86
9320329,63.54,354.77
9320333,63.66,350.57
9320574,6.93,144.61
9320575,0.2,174.4
9320576,0.86,173.52
9320577,14.28,155.1
9320578,8.08,168.17
9320579,19.24,161.65
9320580,3.32,149.7
9320581,-6.17,177.5
9320582,-8.02,177.15
9320583,1.31,132.97
9320584,22.9,162.06
9320585,1.6,151.08
9320586,13.48,210.39
9320588,-1.14,183.76
9320589,-2.03,154.84
9320590,-0.56,172.3
9320591,33.17,128.55
9320598,31.14,170.61
9320599,34.1,146.82
9320600,30.93,199.71
9320602,26.26,130.3
9320604,-6.61,112.45
9320606,29.27,156.35
9320607,22.92,121.29
9320608,27.08,122.11
9320609,31.79,134.76
9320610,33.53,136.3
9320611,32.79,126.93
9320612,16.36,110.04
9320613,9.61,107.28
9320614,8.26,106.89
9320615,17.99,120.15
9320616,15.91,110.09
9320617,25.61,122.5
9320618,30.53,129.68
9320619,34.69,138.74
9320621,30.21,145.08
9320750,-55.0,196.15
9320752,-31.27,270.01
9320753,-55.1,289.13
9320756,-58.26,289.99
9320757,-29.0,262.38
9320758,-58.58,223.58
9320959,-19.28,182.15
9320960,7.69,134.73
9320961,-16.69,181.04
9320962,7.61,244.21
9320963,27.59,222.85
9322,-55.82,14.15
9343,-40.66,106.64
93502,19.15,91.85
93504,-23.59,70.91
93505,-22.28,82.67
93506,7.15,82.25
93561,34.45,239.64
93562,26.54,188.2
93563,28.99,241.77
93564,32.88,241.47
93565,20.62,174.44
93566,21.13,219.96
93567,15.02,219.84
93568,20.95,226.6
93569,20.72,203.49
93570,7.32,277.73
93571,18.69,204.29
93572,29.04,245.35
93573,25.35,244.69
93574,22.68,232.57
93575,27.72,218.71
93576,37.08,233.64
93577,28.08,159.32
93578,23.1,167.04
93579,24.23,183.78
93580,29.25,243.04
93581,35.53,238.92
93582,23.58,225.77
93584,27.31,149.87
93585,26.47,243.39
93586,32.57,237.78
93587,28.05,235.32
9379,-29.11,333.24
9394,-31.22,12.63
9402934,-23.26,277.42
9402935,-46.47,244.83
9403188,-31.22,311.61
9403189,-34.56,320.71
9403190,-39.67,312.57
9403191,-38.99,318.07
9403192,-35.81,321.54
9406152,-34.73,105.56
9408877,19.68,203.69
9411151,29.1,225.73
9411156,10.42,228.24
9411157,19.44,210.02
9411213,36.77,237.99
94137,42.64,160.15
94138,37.33,137.35
94139,24.89,121.89
94140,31.01,165.03
94141,28.91,160.68
94142,36.19,194.38
94143,24.95,121.96
94144,35.67,134.89
9414422,44.63,341.76
9414423,43.67,347.68
9414424,44.85,346.23
9414425,52.77,350.4
9414426,45.03,346.84
94145,27.09,142.17
94146,36.88,224.91
94147,35.27,198.29
9414733,23.34,326.74
9414736,59.27,345.15
9414737,28.65,320.8
94148,34.61,191.7
94149,17.1,109.02
94150,31.31,130.15
94151,41.7,206.14
94152,15.42,110.54
94153,28.38,122.76
94154,28.97,125.26
94155,33.96,144.48
94156,31.49,130.08
94157,29.79,123.24
94158,37.19,136.66
94159,37.75,181.47
94160,31.15,130.32
94161,32.84,132.05
94162,32.81,125.34
94163,36.59,176.79
94164,15.37,109.02
94165,24.58,121.89
94166,33.92,130.47
94167,33.6,138.21
94168,24.55,146.43
94169,33.53,126.57
94170,29.69,125.24
94171,17.06,108.1
94172,24.87,121.93
9417255,-52.82,343.91
9417266,35.07,176.95
9417267,28.47,131.34
9417268,14.82,122.03
9417280,15.41,125.62
9417281,30.3,137.59
9417283,38.6,182.09
9417284,33.23,162.65
9417285,26.53,128.09
9417286,15.14,129.55
9417287,15.09,122.06
9417288,45.51,148.63
9417289,44.69,141.76
9417290,-52.43,200.67
9417291,2.25,95.11
9417292,-2.02,99.58
9417293,-7.03,106.42
9417294,-2.6,99.2
9417295,-8.28,73.06
9417296,-1.14,97.13
94173,43.83,137.85
94174,34.44,131.23
94175,30.11,146.15
94176,30.28,131.77
94177,31.63,129.68
9417744,22.22,199.78
94178,37.55,137.25
94179,27.02,124.22
94180,25.44,122.89
94181,34.44,168.35
94183,70.99,27.14
94184,77.41,46.87
94185,70.09,347.44
94186,71.98,51.47
94187,75.46,22.66
94188,72.05,28.26
94189,71.28,31.57
94190,78.58,73.89
94191,75.32,57.66
94192,69.57,54.49
94193,72.11,45.19
94194,72.35,20.32
94195,73.39,26.47
94196,76.38,53.69
94197,71.07,19.43
94198,69.73,34.54
94199,76.29,68.2
94200,71.12,22.2
9420057,16.21,138.85
94201,70.28,21.41
94202,79.08,3.65
94203,73.0,38.15
9420322,24.86,125.18
9420325,-0.77,152.09
9420327,26.96,156.36
9420330,15.54,139.4
9420331,-2.41,140.86
9420332,13.8,219.73
9420335,-20.92,163.49
94204,71.11,28.03
94205,67.42,356.82
94206,70.17,16.36
94207,76.5,13.69
94208,78.84,10.38
94209,72.87,11.09
94210,70.45,342.37
9421082,9.47,246.48
9421083,54.44,349.85
9421084,-6.52,161.46
9421085,15.09,162.29
9421086,50.74,316.34
9421087,-29.8,248.17
9421088,-23.52,225.86
9421089,33.6,285.86
9421090,6.68,278.93
9421091,-14.45,214.07
9421092,-29.29,242.17
9421093,-11.1,151.55
9421094,-6.25,228.24
9421096,0.47,269.54
9421097,-19.91,224.47
9421098,-16.75,168.48
9421099,54.45,348.3
94211,64.01,9.75
9421100,63.4,350.33
9421101,8.37,280.92
9421102,-15.12,200.31
9421103,2.29,280.3
9421104,-24.85,178.73
9421105,-26.73,162.62
9421106,52.05,316.92
9421107,30.52,300.48
9421108,35.84,347.62
9421109,24.29,313.96
9421110,49.5,353.15
9421111,36.95,316.11
9421112,45.94,347.65
9421113,2.71,265.78
9421114,14.4,219.93
9421115,46.79,303.33
9421116,32.85,314.32
9421117,26.78,329.08
9421119,37.5,345.18
9421120,65.66,7.38
9421121,31.87,298.75
9421122,23.63,310.05
9421123,-17.22,180.58
9421124,32.31,295.3
9421125,37.25,340.2
9421126,6.45,235.3
9421127,41.6,327.85
9421128,27.61,298.8
9421129,11.99,269.56
9421130,7.64,260.67
9421131,24.21,332.3
9421132,-23.71,231.77
9421133,-18.77,221.14
9421134,-16.08,217.68
9421135,-16.92,244.51
9421136,37.7,182.54
9421137,-9.01,193.35
9421138,16.73,157.51
9421139,18.41,141.15
9421140,-20.49,57.22
9421141,-14.93,61.5
9421142,9.9,126.52
9421143,36.43,178.51
9421144,-28.23,223.72
9421145,-22.61,231.36
9421146,-18.8,169.01
9421147,-28.88,264.94
9421148,2.16,270.57
9421149,-33.47,246.19
9421150,-16.85,209.02
9421151,16.88,230.03
9421152,-5.88,154.57
9421153,32.84,202.66
9421154,-27.78,210.65
9421155,-11.23,47.68
9421156,31.31,211.72
9421157,-7.88,159.65
9421158,18.45,152.51
9421159,-17.35,210.0
9421160,35.46,145.02
9421161,-2.56,151.83
9421162,-4.81,152.42
9421163,-6.95,156.68
9421164,-14.73,112.27
9421165,8.22,83.12
9421166,-27.71,64.16
9421167,-16.29,49.92
9421168,21.11,91.93
9421169,19.0,93.47
9421170,-0.27,146.82
9421171,21.69,193.93
9421172,15.88,163.29
9421173,22.99,165.2
9421174,17.76,219.86
9421175,20.56,195.77
9421176,16.18,234.29
9421177,-26.26,353.95
9421178,-20.52,57.47
9421179,-34.06,25.5
9421180,-33.89,26.43
9421181,-20.97,162.47
9421182,15.97,152.64
9421183,12.57,143.53
9421184,1.65,159.17
9421185,-2.31,146.86
9421186,-18.64,147.03
9421187,1.93,155.27
9421188,26.82,136.71
9421189,21.1,148.56
9421190,-14.35,167.4
9421191,8.3,155.2
9421192,-2.33,146.87
9421193,-0.66,142.35
9421194,-30.39,180.05
9421195,33.31,135.71
9421196,23.9,121.64
9421197,27.14,125.4
9421198,41.1,153.45
9421199,31.74,129.96
9421200,27.76,136.82
9421201,32.75,132.54
9421202,30.04,129.23
9421204,21.47,132.07
9421205,24.37,129.38
9421206,34.57,130.47
9421837,-29.97,86.03
9421838,-25.25,71.96
9421839,-23.43,66.16
9421840,-19.61,60.28
9421842,6.52,96.44
9421843,2.16,73.03
9421844,-0.85,98.43
9421845,6.65,93.8
9421846,5.11,72.1
9421847,-20.47,57.75
9421848,-29.39,104.93
9421849,20.23,86.67
9421851,-22.03,68.89
9421852,3.44,72.71
9421853,-27.12,64.36
9421854,14.5,86.16
9421855,-16.03,81.38
9421857,-15.4,82.99
9421858,-20.44,90.31
9421859,5.57,64.94
9421860,-5.05,39.26
9421861,1.36,96.05
9421863,-27.01,269.97
9421864,-0.24,42.98
9421865,-26.84,77.0
9421866,-19.5,94.77
9421867,-18.11,111.69
9421868,13.55,53.73
9421870,-26.54,87.52
9421874,-26.13,49.14
9421875,-32.19,41.05
9421876,-11.06,40.77
9421877,-9.13,118.98
9421879,-30.35,39.1
9421881,30.85,301.72
9421882,-0.45,68.82
9421883,6.37,72.4
9421884,3.04,47.43
9421885,13.12,57.03
9421887,-22.18,68.2
9421888,-3.83,55.65
9421889,-1.76,98.55
9421890,-29.36,98.86
9421891,-7.59,105.38
9421892,-17.69,67.01
9421893,0.7,67.33
9421894,4.59,73.38
9421895,0.41,73.79
9421896,-23.33,60.09
9421897,-26.0,52.42
9421898,29.07,291.06
9421899,30.63,300.77
9421900,-24.36,100.96
9421901,-25.9,61.46
9421902,4.71,73.76
9421903,-39.68,40.51
9421904,-8.91,115.72
9421905,-21.98,66.61
9421906,-32.55,271.7
9421907,-33.9,259.36
9421908,-21.48,79.39
9421909,-24.62,64.37
9421910,-36.8,24.33
9421911,-16.08,84.74
9421912,-5.81,84.88
9421913,-19.93,61.89
9421914,-27.07,75.05
9421915,-21.9,71.27
9421916,-27.64,70.12
9421917,-29.85,64.23
9421919,-31.36,249.65
9421920,-7.18,95.35
9421922,-10.64,81.49
9421923,-8.94,41.88
9421924,-31.05,90.93
9421925,2.54,95.1
9421926,-15.92,98.48
9421927,-11.93,43.78
9421928,-4.35,77.0
9421929,-17.39,88.34
9421930,-8.9,54.07
9421931,-41.24,37.38
9421932,-6.15,85.91
9421933,-25.82,71.64
9421934,-27.99,45.93
9421935,-33.55,67.92
9421937,-32.02,277.93
9421939,-38.28,41.5
9421941,1.76,44.92
9421942,-11.04,50.54
9421943,-33.67,75.48
9421944,-6.2,68.96
9421945,-3.42,98.98
9421946,4.18,73.43
9421947,-29.83,255.13
9421949,4.73,60.35
9421950,-12.29,54.71
9421951,1.8,44.9
9421952,-11.0,91.85
9421959,31.77,171.2
9421960,38.91,172.6
9421961,30.87,129.35
9421962,27.88,122.02
9421963,25.2,121.73
9421964,26.05,121.46
9421965,30.3,166.24
9421966,25.12,121.91
9421967,25.31,121.53
9421972,27.82,121.76
9421973,23.32,121.46
9421976,33.95,142.95
9421977,24.54,121.91
9421978,23.68,121.81
9421979,34.2,139.66
9421980,26.5,123.64
9421981,23.6,121.54
9421982,24.12,121.68
9421983,23.71,121.55
9421984,29.75,137.79
9421985,26.25,122.23
9421986,21.67,121.06
9421987,24.19,121.72
9422037,-29.03,357.92
9422038,-24.83,355.51
9422039,-39.65,3.09
9422040,-49.53,81.31
9422041,-33.21,61.08
9422042,-31.91,70.35
9422043,-42.64,139.55
9422044,-11.43,111.22
9422045,-34.56,135.27
9422046,-60.94,315.22
9422047,-55.41,333.56
9422048,-53.02,73.33
9422049,-56.18,320.07
9422050,-23.8,349.92
9422051,-30.98,203.55
9422052,-40.34,238.62
9422053,-47.47,182.71
9422054,-22.75,92.11
9422055,-39.38,189.73
9422056,-54.94,133.69
9422057,-29.61,92.92
9422058,-43.68,146.25
9422059,-34.14,61.88
9422060,-41.28,104.54
9422061,-34.98,119.38
9422062,-36.06,112.27
9422063,-46.39,64.57
9422064,-31.44,69.18
9422065,-35.4,123.66
9422066,-34.28,92.49
9422067,-39.69,69.74
9422068,-12.2,49.59
9422069,-29.23,90.54
9422070,-28.78,71.51
9422071,-53.66,79.33
9422072,-62.0,188.22
9422073,-37.27,109.11
9422074,-43.74,62.64
9422075,-42.61,55.41
9422076,-27.53,108.82
9422077,-48.37,53.43
9422078,-49.16,35.25
9422079,-52.65,94.77
9422080,-28.42,65.08
9422081,-36.94,0.91
9422082,-53.81,63.69
9422083,-44.08,71.34
9422084,-30.06,74.72
9422085,-30.73,354.94
9422088,-31.01,344.44
9422089,-21.15,323.34
9422090,-56.9,294.92
9422091,-25.87,342.07
9422092,-22.16,50.81
9422093,-46.17,244.66
9422095,-27.6,339.55
9422097,-44.46,117.83
9422098,-31.99,115.5
9422099,-28.87,105.49
